"T","U:0","U:1","U:2","alphat","p","p_rgh","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1,0,0,0,1.1807,1.1807,1,0,0,0.25,0.1
1,1.0001,0,0,0,1.1807,1.1807,1,0.002,0.002,0.25,0.1
1,1.0002,0,0,0,1.1807,1.1807,1,0.004,0.004,0.25,0.1
1,1.0003,0,0,0,1.1807,1.1807,1,0.006,0.006,0.25,0.1
1,1.0004,0,0,0,1.1807,1.1807,1,0.008,0.008,0.25,0.1
1,1.0005,0,0,0,1.1808,1.1808,1,0.01,0.01,0.25,0.1
1,1.0008,0,0,0,1.1807,1.1807,1,0.012,0.012,0.25,0.1
1,1.001,0,0,0,1.1806,1.1806,1,0.014,0.014,0.25,0.1
1,1.0013,0,0,0,1.1806,1.1806,1,0.016,0.016,0.25,0.1
1,1.0015,0,0,0,1.1805,1.1805,1,0.018,0.018,0.25,0.1
1,1.0018,0,0,0,1.1804,1.1804,1,0.02,0.02,0.25,0.1
1,1.0023,0,0,0,1.1802,1.1802,1,0.022,0.022,0.25,0.1
1,1.0027,0,0,0,1.1799,1.1799,1,0.024,0.024,0.25,0.1
1,1.0031,0,0,0,1.1797,1.1797,1,0.026,0.026,0.25,0.1
1,1.0036,0,0,0,1.1794,1.1794,1,0.028,0.028,0.25,0.1
1,1.004,0,0,0,1.1792,1.1792,1,0.03,0.03,0.25,0.1
1,1.0047,0,0,0,1.1787,1.1787,1,0.032,0.032,0.25,0.1
1,1.0053,0,0,0,1.1783,1.1783,1,0.034,0.034,0.25,0.1
1,1.0059,0,0,0,1.1778,1.1778,1,0.036,0.036,0.25,0.1
1,1.0066,0,0,0,1.1774,1.1774,1,0.038,0.038,0.25,0.1
1,1.0072,0,0,0,1.177,1.177,1,0.04,0.04,0.25,0.1
1,1.008,0,0,0,1.1763,1.1763,1,0.042,0.042,0.25,0.1
1,1.0088,0,0,0,1.1757,1.1757,1,0.044,0.044,0.25,0.1
1,1.0096,0,0,0,1.1751,1.1751,1,0.046,0.046,0.25,0.1
0.99999,1.0104,0,0,0,1.1745,1.1745,1,0.048,0.048,0.25,0.1
0.99999,1.0112,0,0,0,1.1739,1.1739,1,0.05,0.05,0.25,0.1
0.99999,1.0121,0,0,0,1.1731,1.1731,1,0.052,0.052,0.25,0.1
0.99999,1.0131,0,0,0,1.1723,1.1723,1,0.054,0.054,0.25,0.1
0.99999,1.0141,0,0,0,1.1716,1.1716,1,0.056,0.056,0.25,0.1
0.99999,1.015,0,0,0,1.1708,1.1708,1,0.058,0.058,0.25,0.1
0.99999,1.016,0,0,0,1.17,1.17,1,0.06,0.06,0.25,0.1
0.99999,1.0171,0,0,0,1.1691,1.1691,1,0.062,0.062,0.25,0.1
0.99999,1.0182,0,0,0,1.1681,1.1681,1,0.064,0.064,0.25,0.1
0.99998,1.0193,0,0,0,1.1672,1.1672,1,0.066,0.066,0.25,0.1
0.99998,1.0205,0,0,0,1.1663,1.1663,1,0.068,0.068,0.25,0.1
0.99998,1.0216,0,0,0,1.1653,1.1653,1,0.07,0.07,0.25,0.1
0.99998,1.0228,0,0,0,1.1643,1.1643,1,0.072,0.072,0.25,0.1
0.99998,1.0241,0,0,0,1.1632,1.1632,1,0.074,0.074,0.25,0.1
0.99997,1.0254,0,0,0,1.1621,1.1621,1,0.076,0.076,0.25,0.1
0.99997,1.0266,0,0,0,1.161,1.161,1,0.078,0.078,0.25,0.1
0.99997,1.0279,0,0,0,1.1599,1.1599,1,0.08,0.08,0.25,0.1
0.99997,1.0293,0,0,0,1.1587,1.1587,1,0.082,0.082,0.25,0.1
0.99996,1.0307,0,0,0,1.1575,1.1575,1,0.084,0.084,0.25,0.1
0.99996,1.0321,0,0,0,1.1563,1.1563,1,0.086,0.086,0.25,0.1
0.99995,1.0334,0,0,0,1.155,1.155,1,0.088,0.088,0.25,0.1
0.99995,1.0348,0,0,0,1.1538,1.1538,1,0.09,0.09,0.25,0.1
0.99995,1.0364,0,0,0,1.1525,1.1525,1,0.092,0.092,0.25,0.1
0.99994,1.0379,0,0,0,1.1511,1.1511,1,0.094,0.094,0.25,0.1
0.99994,1.0394,0,0,0,1.1498,1.1498,1,0.096,0.096,0.25,0.1
0.99993,1.0409,0,0,0,1.1484,1.1484,1,0.098,0.098,0.25,0.1
0.99993,1.0424,0,0,0,1.1471,1.1471,1,0.1,0.1,0.25,0.1
0.99992,1.044,0,0,0,1.1456,1.1456,1,0.102,0.102,0.25,0.1
0.99991,1.0456,0,0,0,1.1442,1.1442,1,0.104,0.104,0.25,0.1
0.9999,1.0472,0,0,0,1.1427,1.1427,1,0.106,0.106,0.25,0.1
0.9999,1.0489,0,0,0,1.1412,1.1412,1,0.108,0.108,0.25,0.1
0.99989,1.0505,0,0,0,1.1398,1.1398,1,0.11,0.11,0.25,0.1
0.99988,1.0522,0,0,0,1.1382,1.1382,1,0.112,0.112,0.25,0.1
0.99987,1.0539,0,0,0,1.1366,1.1366,1,0.114,0.114,0.25,0.1
0.99986,1.0556,0,0,0,1.1351,1.1351,1,0.116,0.116,0.25,0.1
0.99985,1.0573,0,0,0,1.1335,1.1335,1,0.118,0.118,0.25,0.1
0.99984,1.059,0,0,0,1.1319,1.1319,1,0.12,0.12,0.25,0.1
0.99983,1.0608,0,0,0,1.1303,1.1303,1,0.122,0.122,0.25,0.1
0.99981,1.0626,0,0,0,1.1286,1.1286,1,0.124,0.124,0.25,0.1
0.9998,1.0644,0,0,0,1.127,1.127,1,0.126,0.126,0.25,0.1
0.99979,1.0662,0,0,0,1.1253,1.1253,1,0.128,0.128,0.25,0.1
0.99977,1.068,0,0,0,1.1236,1.1236,1,0.13,0.13,0.25,0.1
0.99976,1.0698,0,0,0,1.1219,1.1219,1,0.132,0.132,0.25,0.1
0.99974,1.0717,0,0,0,1.1202,1.1202,1,0.134,0.134,0.25,0.1
0.99972,1.0735,0,0,0,1.1184,1.1184,1,0.136,0.136,0.25,0.1
0.99971,1.0754,0,0,0,1.1167,1.1167,1,0.138,0.138,0.25,0.1
0.99969,1.0772,0,0,0,1.1149,1.1149,1,0.14,0.14,0.25,0.1
0.99967,1.0791,0,0,0,1.1131,1.1131,1,0.142,0.142,0.25,0.1
0.99965,1.081,0,0,0,1.1113,1.1113,1,0.144,0.144,0.25,0.1
0.99962,1.0829,0,0,0,1.1095,1.1095,1,0.146,0.146,0.25,0.1
0.9996,1.0849,0,0,0,1.1077,1.1077,1,0.148,0.148,0.25,0.1
0.99958,1.0868,0,0,0,1.1059,1.1059,1,0.15,0.15,0.25,0.1
0.99955,1.0887,0,0,0,1.104,1.104,1,0.152,0.152,0.25,0.1
0.99953,1.0907,0,0,0,1.1022,1.1022,1,0.154,0.154,0.25,0.1
0.9995,1.0926,0,0,0,1.1003,1.1003,1,0.156,0.156,0.25,0.1
0.99947,1.0946,0,0,0,1.0984,1.0984,1,0.158,0.158,0.25,0.1
0.99944,1.0965,0,0,0,1.0966,1.0966,1,0.16,0.16,0.25,0.1
0.99941,1.0985,0,0,0,1.0946,1.0946,1,0.162,0.162,0.25,0.1
0.99938,1.1005,0,0,0,1.0927,1.0927,1,0.164,0.164,0.25,0.1
0.99934,1.1025,0,0,0,1.0908,1.0908,1,0.166,0.166,0.25,0.1
0.99931,1.1044,0,0,0,1.0889,1.0889,1,0.168,0.168,0.25,0.1
0.99928,1.1064,0,0,0,1.087,1.087,1,0.17,0.17,0.25,0.1
0.99924,1.1084,0,0,0,1.085,1.085,1,0.172,0.172,0.25,0.1
0.9992,1.1104,0,0,0,1.0831,1.0831,1,0.174,0.174,0.25,0.1
0.99916,1.1124,0,0,0,1.0811,1.0811,1,0.176,0.176,0.25,0.1
0.99912,1.1144,0,0,0,1.0792,1.0792,1,0.178,0.178,0.25,0.1
0.99908,1.1165,0,0,0,1.0772,1.0772,1,0.18,0.18,0.25,0.1
0.99903,1.1185,0,0,0,1.0752,1.0752,1,0.182,0.182,0.25,0.1
0.99898,1.1205,0,0,0,1.0732,1.0732,1,0.184,0.184,0.25,0.1
0.99893,1.1225,0,0,0,1.0712,1.0712,1,0.186,0.186,0.25,0.1
0.99888,1.1245,0,0,0,1.0692,1.0692,1,0.188,0.188,0.25,0.1
0.99883,1.1265,0,0,0,1.0673,1.0673,1,0.19,0.19,0.25,0.1
0.99878,1.1285,0,0,0,1.0653,1.0653,1,0.192,0.192,0.25,0.1
0.99872,1.1306,0,0,0,1.0632,1.0632,1,0.194,0.194,0.25,0.1
0.99866,1.1326,0,0,0,1.0612,1.0612,1,0.196,0.196,0.25,0.1
0.99861,1.1346,0,0,0,1.0592,1.0592,1,0.198,0.198,0.25,0.1
0.99855,1.1366,0,0,0,1.0572,1.0572,1,0.2,0.2,0.25,0.1
0.99849,1.1386,0,0,0,1.0552,1.0552,1,0.202,0.202,0.25,0.1
0.99842,1.1407,0,0,0,1.0532,1.0532,1,0.204,0.204,0.25,0.1
0.99835,1.1427,0,0,0,1.0511,1.0511,1,0.206,0.206,0.25,0.1
0.99829,1.1447,0,0,0,1.0491,1.0491,1,0.208,0.208,0.25,0.1
0.99822,1.1467,0,0,0,1.0471,1.0471,1,0.21,0.21,0.25,0.1
0.99815,1.1487,0,0,0,1.0451,1.0451,1,0.212,0.212,0.25,0.1
0.99807,1.1507,0,0,0,1.043,1.043,1,0.214,0.214,0.25,0.1
0.99799,1.1527,0,0,0,1.041,1.041,1,0.216,0.216,0.25,0.1
0.99792,1.1547,0,0,0,1.039,1.039,1,0.218,0.218,0.25,0.1
0.99784,1.1567,0,0,0,1.0369,1.0369,1,0.22,0.22,0.25,0.1
0.99776,1.1587,0,0,0,1.0349,1.0349,1,0.222,0.222,0.25,0.1
0.99767,1.1607,0,0,0,1.0329,1.0329,1,0.224,0.224,0.25,0.1
0.99758,1.1627,0,0,0,1.0308,1.0308,1,0.226,0.226,0.25,0.1
0.9975,1.1647,0,0,0,1.0288,1.0288,1,0.228,0.228,0.25,0.1
0.99741,1.1667,0,0,0,1.0268,1.0268,1,0.23,0.23,0.25,0.1
0.99732,1.1686,0,0,0,1.0247,1.0247,1,0.232,0.232,0.25,0.1
0.99722,1.1706,0,0,0,1.0227,1.0227,1,0.234,0.234,0.25,0.1
0.99712,1.1726,0,0,0,1.0207,1.0207,1,0.236,0.236,0.25,0.1
0.99702,1.1745,0,0,0,1.0186,1.0186,1,0.238,0.238,0.25,0.1
0.99693,1.1765,0,0,0,1.0166,1.0166,1,0.24,0.24,0.25,0.1
0.99682,1.1784,0,0,0,1.0146,1.0146,1,0.242,0.242,0.25,0.1
0.99671,1.1804,0,0,0,1.0126,1.0126,1,0.244,0.244,0.25,0.1
0.9966,1.1823,0,0,0,1.0105,1.0105,1,0.246,0.246,0.25,0.1
0.99649,1.1842,0,0,0,1.0085,1.0085,1,0.248,0.248,0.25,0.1
0.99638,1.1862,0,0,0,1.0065,1.0065,1,0.25,0.25,0.25,0.1
0.99626,1.1881,0,0,0,1.0045,1.0045,1,0.252,0.252,0.25,0.1
0.99614,1.19,0,0,0,1.0025,1.0025,1,0.254,0.254,0.25,0.1
0.99602,1.1919,0,0,0,1.0005,1.0005,1,0.256,0.256,0.25,0.1
0.9959,1.1938,0,0,0,0.99844,0.99844,1,0.258,0.258,0.25,0.1
0.99578,1.1957,0,0,0,0.99643,0.99643,1,0.26,0.26,0.25,0.1
0.99565,1.1976,0,0,0,0.99443,0.99443,1,0.262,0.262,0.25,0.1
0.99552,1.1994,0,0,0,0.99243,0.99243,1,0.264,0.264,0.25,0.1
0.99539,1.2013,0,0,0,0.99044,0.99044,1,0.266,0.266,0.25,0.1
0.99525,1.2032,0,0,0,0.98844,0.98844,1,0.268,0.268,0.25,0.1
0.99512,1.205,0,0,0,0.98644,0.98644,1,0.27,0.27,0.25,0.1
0.99498,1.2069,0,0,0,0.98447,0.98447,1,0.272,0.272,0.25,0.1
0.99483,1.2087,0,0,0,0.98249,0.98249,1,0.274,0.274,0.25,0.1
0.99469,1.2105,0,0,0,0.98051,0.98051,1,0.276,0.276,0.25,0.1
0.99454,1.2124,0,0,0,0.97853,0.97853,1,0.278,0.278,0.25,0.1
0.9944,1.2142,0,0,0,0.97655,0.97655,1,0.28,0.28,0.25,0.1
0.99424,1.216,0,0,0,0.97459,0.97459,1,0.282,0.282,0.25,0.1
0.99409,1.2178,0,0,0,0.97264,0.97264,1,0.284,0.284,0.25,0.1
0.99393,1.2196,0,0,0,0.97068,0.97068,1,0.286,0.286,0.25,0.1
0.99377,1.2214,0,0,0,0.96872,0.96872,1,0.288,0.288,0.25,0.1
0.99361,1.2232,0,0,0,0.96676,0.96676,1,0.29,0.29,0.25,0.1
0.99344,1.2249,0,0,0,0.96483,0.96483,1,0.292,0.292,0.25,0.1
0.99327,1.2267,0,0,0,0.96289,0.96289,1,0.294,0.294,0.25,0.1
0.99311,1.2284,0,0,0,0.96096,0.96096,1,0.296,0.296,0.25,0.1
0.99294,1.2302,0,0,0,0.95902,0.95902,1,0.298,0.298,0.25,0.1
0.99277,1.2319,0,0,0,0.95709,0.95709,1,0.3,0.3,0.25,0.1
0.99258,1.2336,0,0,0,0.95518,0.95518,1,0.302,0.302,0.25,0.1
0.9924,1.2353,0,0,0,0.95327,0.95327,1,0.304,0.304,0.25,0.1
0.99222,1.237,0,0,0,0.95135,0.95135,1,0.306,0.306,0.25,0.1
0.99204,1.2388,0,0,0,0.94944,0.94944,1,0.308,0.308,0.25,0.1
0.99186,1.2405,0,0,0,0.94753,0.94753,1,0.31,0.31,0.25,0.1
0.99166,1.2421,0,0,0,0.94565,0.94565,1,0.312,0.312,0.25,0.1
0.99147,1.2438,0,0,0,0.94376,0.94376,1,0.314,0.314,0.25,0.1
0.99127,1.2454,0,0,0,0.94188,0.94188,1,0.316,0.316,0.25,0.1
0.99108,1.2471,0,0,0,0.93999,0.93999,1,0.318,0.318,0.25,0.1
0.99088,1.2488,0,0,0,0.93811,0.93811,1,0.32,0.32,0.25,0.1
0.99068,1.2504,0,0,0,0.93625,0.93625,1,0.322,0.322,0.25,0.1
0.99047,1.252,0,0,0,0.93439,0.93439,1,0.324,0.324,0.25,0.1
0.99026,1.2536,0,0,0,0.93253,0.93253,1,0.326,0.326,0.25,0.1
0.99006,1.2552,0,0,0,0.93067,0.93067,1,0.328,0.328,0.25,0.1
0.98985,1.2569,0,0,0,0.92881,0.92881,1,0.33,0.33,0.25,0.1
0.98963,1.2584,0,0,0,0.92698,0.92698,1,0.332,0.332,0.25,0.1
0.98941,1.26,0,0,0,0.92515,0.92515,1,0.334,0.334,0.25,0.1
0.98919,1.2616,0,0,0,0.92332,0.92332,1,0.336,0.336,0.25,0.1
0.98897,1.2631,0,0,0,0.92149,0.92149,1,0.338,0.338,0.25,0.1
0.98875,1.2647,0,0,0,0.91966,0.91966,1,0.34,0.34,0.25,0.1
0.98852,1.2662,0,0,0,0.91785,0.91785,1,0.342,0.342,0.25,0.1
0.98829,1.2678,0,0,0,0.91605,0.91605,1,0.344,0.344,0.25,0.1
0.98806,1.2693,0,0,0,0.91424,0.91424,1,0.346,0.346,0.25,0.1
0.98783,1.2708,0,0,0,0.91244,0.91244,1,0.348,0.348,0.25,0.1
0.98759,1.2723,0,0,0,0.91063,0.91063,1,0.35,0.35,0.25,0.1
0.98735,1.2738,0,0,0,0.90886,0.90886,1,0.352,0.352,0.25,0.1
0.98711,1.2753,0,0,0,0.90708,0.90708,1,0.354,0.354,0.25,0.1
0.98686,1.2768,0,0,0,0.90531,0.90531,1,0.356,0.356,0.25,0.1
0.98662,1.2782,0,0,0,0.90353,0.90353,1,0.358,0.358,0.25,0.1
0.98638,1.2797,0,0,0,0.90175,0.90175,1,0.36,0.36,0.25,0.1
0.98612,1.2812,0,0,0,0.9,0.9,1,0.362,0.362,0.25,0.1
0.98587,1.2826,0,0,0,0.89825,0.89825,1,0.364,0.364,0.25,0.1
0.98561,1.284,0,0,0,0.89651,0.89651,1,0.366,0.366,0.25,0.1
0.98536,1.2855,0,0,0,0.89476,0.89476,1,0.368,0.368,0.25,0.1
0.9851,1.2869,0,0,0,0.89301,0.89301,1,0.37,0.37,0.25,0.1
0.98484,1.2883,0,0,0,0.89129,0.89129,1,0.372,0.372,0.25,0.1
0.98457,1.2897,0,0,0,0.88956,0.88956,1,0.374,0.374,0.25,0.1
0.9843,1.291,0,0,0,0.88784,0.88784,1,0.376,0.376,0.25,0.1
0.98404,1.2924,0,0,0,0.88612,0.88612,1,0.378,0.378,0.25,0.1
0.98377,1.2938,0,0,0,0.8844,0.8844,1,0.38,0.38,0.25,0.1
0.98349,1.2952,0,0,0,0.8827,0.8827,1,0.382,0.382,0.25,0.1
0.98322,1.2965,0,0,0,0.88101,0.88101,1,0.384,0.384,0.25,0.1
0.98294,1.2979,0,0,0,0.87931,0.87931,1,0.386,0.386,0.25,0.1
0.98266,1.2992,0,0,0,0.87762,0.87762,1,0.388,0.388,0.25,0.1
0.98238,1.3005,0,0,0,0.87592,0.87592,1,0.39,0.39,0.25,0.1
0.98209,1.3018,0,0,0,0.87426,0.87426,1,0.392,0.392,0.25,0.1
0.98181,1.3031,0,0,0,0.87259,0.87259,1,0.394,0.394,0.25,0.1
0.98152,1.3044,0,0,0,0.87092,0.87092,1,0.396,0.396,0.25,0.1
0.98123,1.3057,0,0,0,0.86925,0.86925,1,0.398,0.398,0.25,0.1
0.98094,1.307,0,0,0,0.86758,0.86758,1,0.4,0.4,0.25,0.1
0.98064,1.3083,0,0,0,0.86594,0.86594,1,0.402,0.402,0.25,0.1
0.98034,1.3095,0,0,0,0.8643,0.8643,1,0.404,0.404,0.25,0.1
0.98004,1.3108,0,0,0,0.86266,0.86266,1,0.406,0.406,0.25,0.1
0.97974,1.3121,0,0,0,0.86101,0.86101,1,0.408,0.408,0.25,0.1
0.97944,1.3133,0,0,0,0.85937,0.85937,1,0.41,0.41,0.25,0.1
0.97914,1.3145,0,0,0,0.85775,0.85775,1,0.412,0.412,0.25,0.1
0.97883,1.3157,0,0,0,0.85614,0.85614,1,0.414,0.414,0.25,0.1
0.97852,1.317,0,0,0,0.85452,0.85452,1,0.416,0.416,0.25,0.1
0.97821,1.3182,0,0,0,0.8529,0.8529,1,0.418,0.418,0.25,0.1
0.9779,1.3194,0,0,0,0.85128,0.85128,1,0.42,0.42,0.25,0.1
0.97758,1.3206,0,0,0,0.84969,0.84969,1,0.422,0.422,0.25,0.1
0.97726,1.3217,0,0,0,0.8481,0.8481,1,0.424,0.424,0.25,0.1
0.97694,1.3229,0,0,0,0.84651,0.84651,1,0.426,0.426,0.25,0.1
0.97662,1.3241,0,0,0,0.84491,0.84491,1,0.428,0.428,0.25,0.1
0.9763,1.3253,0,0,0,0.84332,0.84332,1,0.43,0.43,0.25,0.1
0.97597,1.3264,0,0,0,0.84175,0.84175,1,0.432,0.432,0.25,0.1
0.97565,1.3275,0,0,0,0.84018,0.84018,1,0.434,0.434,0.25,0.1
0.97532,1.3287,0,0,0,0.83862,0.83862,1,0.436,0.436,0.25,0.1
0.97499,1.3298,0,0,0,0.83705,0.83705,1,0.438,0.438,0.25,0.1
0.97466,1.3309,0,0,0,0.83548,0.83548,1,0.44,0.44,0.25,0.1
0.97432,1.332,0,0,0,0.83393,0.83393,1,0.442,0.442,0.25,0.1
0.97398,1.3331,0,0,0,0.83239,0.83239,1,0.444,0.444,0.25,0.1
0.97365,1.3342,0,0,0,0.83084,0.83084,1,0.446,0.446,0.25,0.1
0.97331,1.3353,0,0,0,0.82929,0.82929,1,0.448,0.448,0.25,0.1
0.97297,1.3364,0,0,0,0.82775,0.82775,1,0.45,0.45,0.25,0.1
0.97262,1.3375,0,0,0,0.82622,0.82622,1,0.452,0.452,0.25,0.1
0.97228,1.3385,0,0,0,0.8247,0.8247,1,0.454,0.454,0.25,0.1
0.97193,1.3396,0,0,0,0.82318,0.82318,1,0.456,0.456,0.25,0.1
0.97158,1.3407,0,0,0,0.82165,0.82165,1,0.458,0.458,0.25,0.1
0.97124,1.3417,0,0,0,0.82013,0.82013,1,0.46,0.46,0.25,0.1
0.97088,1.3427,0,0,0,0.81863,0.81863,1,0.462,0.462,0.25,0.1
0.97053,1.3438,0,0,0,0.81713,0.81713,1,0.464,0.464,0.25,0.1
0.97017,1.3448,0,0,0,0.81562,0.81562,1,0.466,0.466,0.25,0.1
0.96982,1.3458,0,0,0,0.81412,0.81412,1,0.468,0.468,0.25,0.1
0.96946,1.3468,0,0,0,0.81262,0.81262,1,0.47,0.47,0.25,0.1
0.9691,1.3478,0,0,0,0.81114,0.81114,1,0.472,0.472,0.25,0.1
0.96874,1.3488,0,0,0,0.80966,0.80966,1,0.474,0.474,0.25,0.1
0.96837,1.3498,0,0,0,0.80817,0.80817,1,0.476,0.476,0.25,0.1
0.96801,1.3508,0,0,0,0.80669,0.80669,1,0.478,0.478,0.25,0.1
0.96765,1.3518,0,0,0,0.80521,0.80521,1,0.48,0.48,0.25,0.1
0.96727,1.3527,0,0,0,0.80375,0.80375,1,0.482,0.482,0.25,0.1
0.9669,1.3537,0,0,0,0.80229,0.80229,1,0.484,0.484,0.25,0.1
0.96653,1.3546,0,0,0,0.80083,0.80083,1,0.486,0.486,0.25,0.1
0.96616,1.3556,0,0,0,0.79936,0.79936,1,0.488,0.488,0.25,0.1
0.96579,1.3565,0,0,0,0.7979,0.7979,1,0.49,0.49,0.25,0.1
0.96541,1.3574,0,0,0,0.79646,0.79646,1,0.492,0.492,0.25,0.1
0.96503,1.3584,0,0,0,0.79502,0.79502,1,0.494,0.494,0.25,0.1
0.96465,1.3593,0,0,0,0.79357,0.79357,1,0.496,0.496,0.25,0.1
0.96428,1.3602,0,0,0,0.79213,0.79213,1,0.498,0.498,0.25,0.1
0.9639,1.3611,0,0,0,0.79069,0.79069,1,0.5,0.5,0.25,0.1
0.96351,1.362,0,0,0,0.78926,0.78926,1,0.502,0.502,0.25,0.1
0.96313,1.3629,0,0,0,0.78784,0.78784,1,0.504,0.504,0.25,0.1
0.96274,1.3638,0,0,0,0.78641,0.78641,1,0.506,0.506,0.25,0.1
0.96235,1.3647,0,0,0,0.78499,0.78499,1,0.508,0.508,0.25,0.1
0.96197,1.3656,0,0,0,0.78356,0.78356,1,0.51,0.51,0.25,0.1
0.96158,1.3664,0,0,0,0.78216,0.78216,1,0.512,0.512,0.25,0.1
0.96118,1.3673,0,0,0,0.78075,0.78075,1,0.514,0.514,0.25,0.1
0.96079,1.3681,0,0,0,0.77934,0.77934,1,0.516,0.516,0.25,0.1
0.9604,1.369,0,0,0,0.77793,0.77793,1,0.518,0.518,0.25,0.1
0.96001,1.3698,0,0,0,0.77653,0.77653,1,0.52,0.52,0.25,0.1
0.95961,1.3707,0,0,0,0.77514,0.77514,1,0.522,0.522,0.25,0.1
0.95921,1.3715,0,0,0,0.77375,0.77375,1,0.524,0.524,0.25,0.1
0.95881,1.3723,0,0,0,0.77235,0.77235,1,0.526,0.526,0.25,0.1
